store_id,city,region,store_type,population_density
7,New York,Europe,Offline,9691
3,Toronto,North America,Offline,8724
17,London,North America,Online,7219
15,New York,North America,Offline,1891
17,London,North America,Hybrid,2074
10,London,Europe,Online,1315
3,New York,Europe,Hybrid,1035
5,New York,North America,Hybrid,3186
9,Toronto,Europe,Online,6342
6,New York,Europe,Hybrid,3336
15,Toronto,North America,Online,3992
1,New York,Europe,Online,7151
9,London,North America,Hybrid,9729
5,New York,Europe,Hybrid,8401
8,Toronto,North America,Offline,7606
6,New York,North America,Offline,4047
3,Toronto,Europe,Online,4098
16,Toronto,Europe,Hybrid,9117
1,New York,North America,Online,5744
3,Toronto,North America,Online,5657
18,Toronto,North America,Online,9849
20,London,North America,Online,9496
20,Toronto,Europe,Online,9932
8,London,North America,Offline,7692
10,New York,Europe,Online,6035
16,London,Europe,Offline,2588
2,New York,Europe,Online,3938
15,New York,North America,Offline,4012
15,London,Europe,Online,4694
3,Toronto,North America,Hybrid,6853
13,New York,Europe,Online,2202
9,Toronto,Europe,Hybrid,6992
1,London,North America,Online,6103
18,New York,North America,Hybrid,7268
1,London,Europe,Hybrid,9855
14,London,North America,Online,4878
17,London,North America,Offline,8985
10,New York,North America,Online,4271
18,New York,Europe,Online,7542
6,New York,North America,Offline,4700
10,Toronto,North America,Hybrid,3254
20,London,Europe,Hybrid,4995
8,Toronto,Europe,Online,6952
18,Toronto,North America,Online,7361
13,New York,Europe,Online,7077
18,London,North America,Online,4544
5,New York,Europe,Offline,3589
6,Toronto,North America,Online,9739
19,New York,North America,Offline,5683
18,New York,Europe,Offline,6740
20,London,Europe,Online,3020
4,Toronto,North America,Offline,9876
5,New York,Europe,Online,6996
3,Toronto,Europe,Online,6177
10,New York,North America,Online,6347
11,London,Europe,Hybrid,1891
13,London,North America,Offline,6408
18,Toronto,Europe,Hybrid,1113
8,New York,North America,Hybrid,4041
20,London,Europe,Online,3183
13,Toronto,Europe,Hybrid,4061
2,New York,North America,Hybrid,3987
17,Toronto,Europe,Online,4480
3,Toronto,Europe,Hybrid,6604
4,New York,North America,Hybrid,7444
15,Toronto,Europe,Online,4338
16,New York,Europe,Online,4396
17,Toronto,North America,Hybrid,5713
1,London,Europe,Offline,7010
1,New York,North America,Hybrid,7632
15,Toronto,Europe,Hybrid,8957
17,Toronto,North America,Hybrid,6160
7,New York,North America,Hybrid,4644
11,London,Europe,Hybrid,6561
6,New York,North America,Hybrid,9700
17,London,Europe,Online,9411
10,New York,Europe,Hybrid,1810
19,London,Europe,Offline,1401
18,New York,North America,Hybrid,8287
13,New York,North America,Online,7859
17,Toronto,Europe,Offline,6873
2,Toronto,Europe,Offline,9536
9,Toronto,North America,Online,3869
7,London,Europe,Hybrid,7976
14,New York,North America,Hybrid,5887
11,London,North America,Hybrid,9760
1,London,Europe,Hybrid,2084
18,Toronto,North America,Online,6940
13,London,Europe,Offline,9346
18,New York,North America,Hybrid,8081
12,London,North America,Offline,9529
19,London,Europe,Hybrid,8533
3,London,Europe,Hybrid,5379
9,New York,Europe,Online,5009
14,Toronto,Europe,Hybrid,4437
3,Toronto,North America,Hybrid,2479
18,London,North America,Offline,3502
17,London,North America,Online,3805
18,London,Europe,Online,5596
11,Toronto,North America,Hybrid,9598
20,New York,Europe,Offline,9354
17,New York,North America,Online,8847
20,New York,Europe,Hybrid,2445
16,New York,Europe,Offline,1600
5,Toronto,North America,Online,5503
2,Toronto,Europe,Offline,8540
15,New York,Europe,Offline,4868
2,London,Europe,Offline,1536
9,New York,Europe,Offline,9341
4,New York,North America,Hybrid,6287
3,London,North America,Hybrid,8174
12,Toronto,Europe,Offline,7750
14,New York,North America,Hybrid,6231
12,Toronto,North America,Hybrid,3413
3,Toronto,Europe,Hybrid,5985
3,London,Europe,Hybrid,5166
10,Toronto,Europe,Hybrid,5171
9,London,North America,Offline,2042
18,New York,Europe,Online,4734
15,Toronto,North America,Hybrid,3104
12,London,North America,Hybrid,7299
20,London,Europe,Offline,7780
5,New York,North America,Hybrid,4607
12,London,North America,Online,8771
10,New York,North America,Online,5019
13,New York,North America,Hybrid,7287
11,Toronto,North America,Hybrid,3993
18,Toronto,North America,Online,6480
16,New York,North America,Hybrid,9780
9,Toronto,North America,Offline,8900
15,London,Europe,Online,2040
14,Toronto,North America,Hybrid,4183
7,London,North America,Offline,2508
18,New York,Europe,Online,1742
2,Toronto,North America,Online,8009
7,New York,Europe,Online,1864
11,New York,North America,Offline,2565
3,Toronto,Europe,Hybrid,3321
9,New York,North America,Offline,4802
1,New York,North America,Online,2865
6,Toronto,North America,Hybrid,7206
11,New York,North America,Offline,4042
19,London,Europe,Offline,4167
16,London,North America,Offline,6906
12,Toronto,North America,Offline,8994
9,Toronto,Europe,Online,5083
11,London,North America,Offline,4414
13,Toronto,North America,Offline,2691
18,New York,Europe,Offline,4481
13,London,North America,Offline,8706
17,New York,North America,Offline,9442
16,New York,Europe,Online,8725
13,London,Europe,Hybrid,4407
11,London,Europe,Online,3694
19,London,Europe,Online,4526
10,London,Europe,Online,7717
4,New York,North America,Offline,2760
2,New York,North America,Online,4794
18,New York,Europe,Online,9937
2,New York,Europe,Hybrid,2493
6,New York,North America,Hybrid,7835
4,New York,Europe,Hybrid,6392
16,London,North America,Offline,2633
7,New York,North America,Hybrid,6069
4,New York,Europe,Hybrid,5900
16,Toronto,Europe,Offline,4072
4,London,Europe,Online,5690
8,New York,Europe,Online,6431
9,Toronto,Europe,Online,6294
3,London,Europe,Hybrid,9893
20,New York,North America,Online,7049
10,New York,North America,Offline,2415
13,New York,Europe,Online,1701
14,New York,Europe,Online,9387
4,Toronto,North America,Hybrid,3305
5,New York,North America,Hybrid,3426
17,New York,Europe,Hybrid,5868
4,London,North America,Online,6685
19,New York,North America,Offline,5739
1,New York,North America,Offline,2676
4,London,Europe,Offline,8692
17,London,North America,Online,7316
4,London,North America,Online,4635
11,Toronto,Europe,Offline,6014
2,London,Europe,Offline,3510
8,New York,Europe,Offline,7082
14,London,North America,Offline,1959
20,London,North America,Hybrid,7517
10,London,North America,Online,3307
5,Toronto,North America,Hybrid,6423
19,New York,Europe,Online,9175
7,New York,North America,Hybrid,6536
8,New York,Europe,Online,3290
10,New York,North America,Online,1433
19,New York,Europe,Offline,4439
19,New York,North America,Offline,9710
8,London,North America,Online,7122
1,New York,Europe,Offline,2629
12,Toronto,Europe,Online,8364
3,Toronto,Europe,Offline,9756
4,London,Europe,Offline,4208
11,New York,Europe,Online,8715
2,Toronto,North America,Hybrid,1980
15,New York,Europe,Hybrid,8828
4,London,Europe,Hybrid,3544
3,New York,Europe,Online,6104
18,London,North America,Online,2198
18,London,Europe,Online,9042
5,New York,North America,Online,5502
15,New York,Europe,Online,3367
13,Toronto,Europe,Hybrid,8688
19,Toronto,Europe,Online,1355
11,Toronto,Europe,Online,3342
8,London,Europe,Hybrid,1356
4,Toronto,Europe,Hybrid,7082
16,London,Europe,Online,7120
20,London,North America,Online,5794
13,Toronto,Europe,Hybrid,8295
4,New York,North America,Online,1443
14,Toronto,Europe,Online,9347
9,London,Europe,Offline,3180
20,Toronto,North America,Hybrid,4525
16,Toronto,North America,Hybrid,1799
8,New York,Europe,Offline,7307
7,Toronto,Europe,Offline,6238
13,Toronto,Europe,Online,8979
13,London,North America,Offline,2684
19,London,Europe,Offline,8185
11,New York,Europe,Hybrid,4397
5,London,Europe,Online,6975
5,New York,Europe,Hybrid,8896
20,New York,North America,Online,1105
19,London,North America,Offline,6188
10,Toronto,North America,Online,1072
8,London,North America,Offline,8784
16,London,Europe,Online,1017
9,New York,North America,Offline,5755
14,New York,Europe,Online,7163
20,London,Europe,Hybrid,4842
13,London,Europe,Online,8518
1,Toronto,North America,Offline,5661
4,New York,Europe,Online,2575
2,New York,Europe,Offline,4423
17,London,North America,Offline,9060
8,London,Europe,Hybrid,7346
14,Toronto,Europe,Online,9494
10,New York,North America,Online,3314
19,New York,Europe,Offline,4415
14,London,North America,Offline,4289
15,London,North America,Hybrid,1058
18,London,North America,Hybrid,1828
8,Toronto,Europe,Online,9745
10,Toronto,Europe,Offline,1061
14,Toronto,North America,Hybrid,8337
20,New York,Europe,Offline,6832
17,Toronto,Europe,Offline,3052
13,London,North America,Offline,7578
7,Toronto,Europe,Online,7474
8,Toronto,North America,Online,6299
1,London,North America,Hybrid,7051
11,Toronto,North America,Hybrid,2146
10,London,Europe,Online,1918
6,London,Europe,Hybrid,9049
4,London,North America,Offline,1216
20,Toronto,North America,Online,3655
1,Toronto,North America,Online,3229
15,Toronto,North America,Offline,5723
12,Toronto,Europe,Offline,1814
8,Toronto,Europe,Hybrid,2074
9,London,North America,Offline,4746
13,Toronto,Europe,Online,3527
14,London,North America,Hybrid,5125
10,Toronto,North America,Offline,1522
7,Toronto,North America,Hybrid,4213
9,London,Europe,Hybrid,1078
5,London,North America,Offline,6627
15,London,Europe,Hybrid,4809
12,London,North America,Offline,3733
6,London,Europe,Online,1837
3,Toronto,Europe,Online,2324
8,London,Europe,Hybrid,1512
15,Toronto,Europe,Online,3300
14,New York,Europe,Hybrid,2941
14,New York,North America,Online,6505
20,London,North America,Online,7861
17,New York,Europe,Hybrid,6638
12,New York,North America,Hybrid,3878
13,Toronto,North America,Hybrid,2047
7,London,Europe,Online,8141
4,Toronto,North America,Offline,3409
7,New York,North America,Offline,3314
19,London,North America,Offline,2237
5,London,Europe,Offline,1016
9,Toronto,North America,Online,3909
10,London,Europe,Online,3786
9,New York,North America,Offline,7686
17,New York,North America,Online,4990
9,Toronto,North America,Online,9937
2,London,North America,Hybrid,2258
18,London,North America,Hybrid,8846
2,New York,North America,Offline,3120
14,New York,Europe,Hybrid,6983
19,New York,Europe,Hybrid,5979
13,New York,North America,Offline,8008
19,Toronto,Europe,Online,3203
7,Toronto,North America,Online,9920
10,London,Europe,Online,5946
4,New York,Europe,Offline,2585
8,New York,Europe,Hybrid,7905
19,Toronto,Europe,Online,4546
8,London,North America,Offline,3967
20,New York,Europe,Online,1715
6,New York,North America,Offline,8861
16,Toronto,Europe,Hybrid,9530
4,Toronto,North America,Online,5573
16,New York,Europe,Offline,4985
14,New York,Europe,Hybrid,5998
19,London,North America,Offline,9690
12,New York,North America,Online,7373
11,Toronto,North America,Online,6086
11,London,North America,Offline,7899
11,New York,Europe,Offline,2142
4,London,North America,Hybrid,4078
4,New York,Europe,Offline,4829
13,London,Europe,Hybrid,1755
2,London,North America,Hybrid,2763
3,New York,North America,Hybrid,8708
10,New York,North America,Offline,3172
8,New York,North America,Offline,6122
18,Toronto,North America,Hybrid,1504
3,New York,Europe,Hybrid,2067
7,London,North America,Online,8658
20,New York,North America,Offline,2246
6,London,North America,Online,3859
12,New York,North America,Hybrid,7286
9,London,North America,Offline,1036
10,London,North America,Online,5216
17,Toronto,Europe,Offline,3879
15,Toronto,North America,Offline,1355
8,London,Europe,Hybrid,7913
9,Toronto,North America,Hybrid,9569
15,New York,Europe,Offline,7585
4,Toronto,North America,Offline,1843
15,New York,Europe,Offline,8871
17,Toronto,North America,Hybrid,2571
12,London,Europe,Hybrid,9472
19,New York,Europe,Offline,6093
19,New York,Europe,Offline,3037
6,Toronto,Europe,Hybrid,2168
13,New York,Europe,Hybrid,6747
13,London,Europe,Online,4414
17,Toronto,Europe,Online,4542
10,New York,Europe,Offline,9334
5,New York,North America,Offline,8204
10,Toronto,Europe,Offline,8562
11,London,North America,Hybrid,9001
11,New York,Europe,Online,8309
18,Toronto,Europe,Online,5344
12,New York,Europe,Online,2245
2,London,Europe,Hybrid,1548
11,New York,Europe,Hybrid,7924
1,New York,Europe,Offline,1473
3,London,Europe,Offline,2316
3,Toronto,Europe,Offline,8351
15,London,Europe,Offline,7281
20,London,Europe,Online,9630
19,London,North America,Offline,7927
3,Toronto,North America,Offline,2101
8,New York,North America,Offline,8434
11,London,Europe,Offline,2689
14,Toronto,Europe,Offline,8849
12,London,Europe,Online,5383
16,London,Europe,Offline,1948
17,New York,Europe,Offline,6655
3,London,North America,Hybrid,1909
4,London,Europe,Hybrid,8590
5,Toronto,North America,Offline,2485
12,Toronto,North America,Online,2028
18,New York,North America,Online,7672
10,Toronto,Europe,Online,4010
10,London,North America,Hybrid,2687
17,London,North America,Online,5096
16,Toronto,Europe,Online,7242
3,London,North America,Online,6656
15,New York,North America,Online,3388
9,New York,Europe,Online,3371
1,London,North America,Hybrid,9454
14,Toronto,Europe,Offline,5317
17,London,Europe,Offline,7424
8,London,Europe,Hybrid,9333
2,Toronto,North America,Online,1377
9,London,Europe,Online,1252
19,Toronto,Europe,Online,2999
18,New York,Europe,Online,7698
13,Toronto,North America,Hybrid,5191
5,London,North America,Offline,9762
12,New York,North America,Offline,9355
16,London,North America,Hybrid,7540
11,New York,North America,Online,6855
20,Toronto,Europe,Hybrid,8493
11,New York,North America,Hybrid,9077
14,Toronto,North America,Hybrid,7607
6,New York,North America,Offline,4140
5,London,Europe,Hybrid,4522
2,New York,North America,Offline,1132
8,Toronto,Europe,Offline,8962
5,Toronto,North America,Hybrid,8166
11,London,North America,Offline,5897
5,London,Europe,Hybrid,1697
15,Toronto,Europe,Hybrid,3273
17,Toronto,Europe,Hybrid,7478
19,London,North America,Hybrid,9271
10,London,North America,Offline,4375
16,Toronto,Europe,Offline,8116
20,Toronto,North America,Hybrid,6012
6,New York,North America,Hybrid,5352
12,London,Europe,Offline,3047
20,Toronto,North America,Hybrid,2175
17,Toronto,Europe,Offline,2701
11,London,Europe,Offline,4506
1,London,Europe,Offline,5938
9,London,North America,Online,7726
15,New York,Europe,Offline,8284
12,London,Europe,Hybrid,6571
7,London,Europe,Online,1316
2,Toronto,Europe,Hybrid,5418
13,London,North America,Online,6982
12,New York,Europe,Offline,4934
5,New York,North America,Offline,2398
2,London,Europe,Offline,3702
19,Toronto,Europe,Online,5391
8,Toronto,Europe,Offline,3512
16,London,Europe,Hybrid,2119
3,Toronto,North America,Offline,3606
15,Toronto,Europe,Offline,7099
17,New York,Europe,Online,4503
18,New York,North America,Offline,8026
5,New York,North America,Online,5276
15,New York,North America,Offline,1187
19,New York,Europe,Hybrid,8916
12,New York,Europe,Offline,8909
18,London,Europe,Hybrid,1808
13,Toronto,Europe,Offline,5205
8,London,North America,Offline,5098
11,London,North America,Hybrid,8383
5,London,Europe,Offline,1176
5,Toronto,North America,Offline,1056
1,New York,North America,Online,7030
8,Toronto,North America,Offline,6103
3,Toronto,North America,Online,3466
1,New York,Europe,Hybrid,8434
14,London,Europe,Online,5971
18,New York,Europe,Online,4916
14,New York,North America,Offline,5584
8,New York,North America,Online,3900
4,New York,Europe,Hybrid,5602
12,Toronto,North America,Offline,5743
4,New York,North America,Offline,8744
17,London,Europe,Online,3726
20,London,Europe,Hybrid,7229
14,New York,North America,Hybrid,3166
12,Toronto,North America,Hybrid,4360
3,London,North America,Online,8172
14,London,North America,Offline,4304
19,New York,Europe,Offline,7210
13,London,Europe,Hybrid,3138
3,New York,Europe,Online,8903
16,Toronto,North America,Online,2907
11,New York,Europe,Offline,5959
6,New York,North America,Hybrid,3130
14,New York,North America,Hybrid,8732
19,Toronto,Europe,Online,2853
18,London,North America,Offline,1073
3,New York,North America,Online,3608
13,Toronto,Europe,Hybrid,3252
1,New York,Europe,Online,7647
18,Toronto,Europe,Hybrid,9894
7,Toronto,North America,Offline,1802
3,Toronto,Europe,Hybrid,2633
16,London,North America,Online,3115
8,London,North America,Hybrid,8372
19,New York,Europe,Hybrid,7094
6,New York,Europe,Offline,8528
5,Toronto,North America,Hybrid,9936
15,Toronto,North America,Offline,5867
13,Toronto,Europe,Online,6530
18,London,North America,Hybrid,5863
19,Toronto,North America,Hybrid,2078
13,London,North America,Online,6996
2,New York,Europe,Online,8647
3,Toronto,Europe,Offline,7899
20,London,Europe,Offline,6016
16,Toronto,North America,Offline,5082
13,Toronto,North America,Online,4322
3,London,Europe,Offline,3386
10,New York,North America,Online,7562
19,New York,North America,Offline,4787
6,London,Europe,Hybrid,4644
8,Toronto,Europe,Online,4411
9,New York,Europe,Online,8514
5,New York,North America,Offline,2570
9,London,North America,Offline,3488
3,New York,Europe,Online,9367
8,London,Europe,Hybrid,5160
13,Toronto,North America,Online,9436
5,New York,Europe,Hybrid,8087
2,Toronto,North America,Online,6151
7,London,North America,Hybrid,7921
4,New York,North America,Hybrid,3437
13,New York,North America,Offline,9327
2,London,Europe,Offline,7557
16,New York,North America,Hybrid,2839
10,New York,Europe,Hybrid,4658
9,Toronto,Europe,Hybrid,9988
14,Toronto,Europe,Offline,7104
12,London,Europe,Offline,4395
2,New York,Europe,Hybrid,6670
7,New York,Europe,Offline,8881
5,Toronto,North America,Online,7143
17,London,North America,Hybrid,4420
4,Toronto,North America,Online,4312
10,New York,Europe,Online,6033
14,Toronto,Europe,Offline,7348
5,Toronto,Europe,Hybrid,7622
12,Toronto,Europe,Offline,2672
6,London,North America,Offline,2137
16,London,Europe,Offline,8961
16,Toronto,Europe,Hybrid,5617
18,Toronto,North America,Hybrid,2155
4,London,North America,Hybrid,3498
19,Toronto,North America,Offline,2397
13,London,North America,Offline,8965
7,New York,North America,Online,2696
15,London,North America,Offline,6108
4,Toronto,Europe,Hybrid,4484
5,New York,Europe,Offline,8739
9,Toronto,Europe,Online,4762
10,New York,North America,Offline,1277
13,New York,North America,Hybrid,1593
11,New York,Europe,Online,7365
18,Toronto,Europe,Hybrid,5134
15,Toronto,North America,Online,8282
17,New York,North America,Online,8247
10,New York,Europe,Offline,7928
8,London,North America,Offline,1434
13,Toronto,North America,Hybrid,7322
19,Toronto,Europe,Hybrid,3535
8,London,North America,Offline,7357
4,Toronto,Europe,Offline,1546
20,New York,North America,Hybrid,2989
13,New York,Europe,Online,2665
16,London,North America,Hybrid,9863
2,Toronto,North America,Hybrid,3844
14,New York,Europe,Online,8531
2,London,North America,Hybrid,4165
7,New York,North America,Offline,5299
14,New York,North America,Online,2176
16,Toronto,North America,Hybrid,4659
7,Toronto,North America,Offline,8576
11,New York,North America,Hybrid,7591
19,Toronto,North America,Online,6128
18,Toronto,North America,Online,2218
16,Toronto,North America,Offline,6198
16,London,North America,Online,6838
4,Toronto,North America,Hybrid,7501
6,London,Europe,Offline,9023
12,New York,North America,Offline,8396
17,Toronto,North America,Offline,7438
7,New York,North America,Online,9897
5,London,Europe,Online,3806
8,London,Europe,Offline,5761
15,New York,Europe,Online,9925
13,Toronto,North America,Online,6361
17,New York,Europe,Hybrid,9810
14,New York,Europe,Online,3113
5,London,Europe,Online,8485
13,New York,North America,Offline,7984
9,Toronto,Europe,Offline,2053
18,Toronto,Europe,Hybrid,6427
19,Toronto,North America,Hybrid,1058
20,Toronto,Europe,Online,4197
5,London,North America,Offline,9244
2,London,Europe,Offline,7628
11,New York,Europe,Offline,9299
15,Toronto,North America,Online,1325
5,New York,North America,Offline,6381
19,Toronto,Europe,Offline,8289
11,Toronto,Europe,Online,8244
15,New York,North America,Offline,3750
9,Toronto,Europe,Hybrid,2152
8,London,Europe,Hybrid,3074
16,London,Europe,Online,9410
8,New York,North America,Hybrid,1066
9,Toronto,Europe,Online,1708
10,London,North America,Offline,8404
17,New York,Europe,Hybrid,1887
11,Toronto,North America,Offline,8814
4,London,Europe,Offline,7355
6,New York,North America,Online,9209
2,London,North America,Online,2425
11,New York,Europe,Hybrid,8380
16,Toronto,North America,Offline,7944
15,New York,North America,Online,1670
19,Toronto,Europe,Offline,2821
1,Toronto,Europe,Online,8169
10,Toronto,Europe,Hybrid,6778
14,New York,Europe,Offline,1108
16,Toronto,North America,Hybrid,2011
5,Toronto,North America,Online,4010
20,New York,Europe,Hybrid,8573
7,Toronto,Europe,Hybrid,1543
18,London,North America,Hybrid,4893
5,New York,North America,Offline,4675
5,London,North America,Hybrid,8590
11,Toronto,Europe,Online,9970
19,London,North America,Offline,5238
1,London,Europe,Hybrid,1318
7,Toronto,Europe,Hybrid,5105
20,Toronto,Europe,Offline,8840
5,Toronto,North America,Hybrid,3233
1,New York,Europe,Online,9072
13,Toronto,Europe,Offline,7024
18,London,Europe,Online,7112
9,London,North America,Hybrid,8208
2,Toronto,Europe,Hybrid,2695
19,Toronto,Europe,Hybrid,7214
2,London,North America,Online,8683
2,New York,Europe,Hybrid,5735
6,London,Europe,Offline,8755
15,London,Europe,Offline,3736
13,Toronto,North America,Offline,4460
20,New York,Europe,Offline,7479
3,Toronto,Europe,Hybrid,1760
2,London,North America,Online,6528
11,New York,Europe,Online,3992
2,London,Europe,Hybrid,2160
12,London,Europe,Online,9193
5,London,Europe,Offline,3537
19,London,Europe,Hybrid,2670
1,Toronto,North America,Hybrid,5061
14,New York,Europe,Online,9176
20,London,Europe,Hybrid,9876
3,New York,Europe,Online,2893
20,Toronto,North America,Hybrid,8433
1,New York,North America,Offline,9650
12,Toronto,Europe,Online,3167
11,New York,North America,Offline,1575
6,London,Europe,Online,9796
5,London,North America,Online,9906
3,Toronto,Europe,Offline,9366
1,New York,North America,Offline,3285
9,Toronto,Europe,Online,9795
8,New York,North America,Hybrid,3745
14,Toronto,Europe,Offline,3077
17,Toronto,Europe,Online,4984
1,Toronto,North America,Hybrid,9797
14,New York,North America,Hybrid,3114
11,London,Europe,Hybrid,8697
10,London,North America,Offline,1684
15,London,North America,Offline,2708
13,London,Europe,Online,9644
14,Toronto,North America,Online,4070
15,London,Europe,Online,1173
9,New York,Europe,Offline,1393
17,New York,North America,Online,9266
20,New York,Europe,Hybrid,2240
11,Toronto,Europe,Online,3118
20,Toronto,Europe,Offline,5846
8,London,Europe,Online,2359
6,London,Europe,Online,7012
4,New York,North America,Online,5904
5,Toronto,Europe,Hybrid,5293
12,London,North America,Online,2500
1,London,Europe,Online,3884
19,London,North America,Hybrid,1440
14,New York,North America,Hybrid,2424
7,New York,Europe,Hybrid,3881
4,New York,North America,Online,3710
19,Toronto,North America,Online,9612
6,New York,North America,Hybrid,2764
7,New York,Europe,Online,4825
7,London,North America,Hybrid,2886
6,New York,North America,Offline,5317
2,London,Europe,Offline,6681
7,New York,Europe,Online,4208
15,New York,North America,Hybrid,7211
20,Toronto,Europe,Hybrid,7502
16,New York,Europe,Hybrid,1145
7,Toronto,North America,Online,7655
20,London,North America,Hybrid,9075
12,Toronto,North America,Online,2873
18,New York,Europe,Online,7494
14,Toronto,Europe,Offline,9501
8,Toronto,North America,Online,1632
2,New York,Europe,Offline,9411
6,London,North America,Hybrid,6105
10,Toronto,North America,Online,7144
9,Toronto,Europe,Offline,3874
9,New York,North America,Offline,5467
8,New York,North America,Online,7777
9,London,North America,Hybrid,2621
15,New York,North America,Offline,1481
9,New York,North America,Offline,9645
14,New York,Europe,Hybrid,6418
13,Toronto,Europe,Offline,3264
17,New York,North America,Online,7797
10,London,Europe,Hybrid,4016
9,London,Europe,Hybrid,2492
20,Toronto,Europe,Offline,7636
6,London,North America,Offline,6744
16,London,North America,Hybrid,4409
11,London,North America,Hybrid,2060
19,New York,North America,Offline,2953
8,New York,Europe,Offline,5971
16,Toronto,Europe,Offline,1077
4,New York,North America,Hybrid,1504
1,New York,Europe,Offline,4330
17,New York,North America,Hybrid,1019
16,London,North America,Hybrid,9390
2,London,North America,Offline,9267
14,London,North America,Hybrid,7714
5,Toronto,Europe,Offline,6905
16,Toronto,Europe,Online,1661
13,London,North America,Online,4550
1,London,North America,Offline,5225
9,Toronto,Europe,Hybrid,8841
12,New York,Europe,Hybrid,7687
5,London,Europe,Hybrid,7557
19,New York,North America,Online,4818
7,Toronto,North America,Online,8303
12,Toronto,North America,Online,6899
19,London,Europe,Hybrid,2862
12,Toronto,Europe,Hybrid,3360
1,Toronto,North America,Hybrid,3383
5,London,North America,Hybrid,1622
1,New York,North America,Online,9352
13,Toronto,Europe,Hybrid,9585
3,Toronto,Europe,Online,3331
5,Toronto,Europe,Online,3501
19,London,Europe,Online,5213
14,Toronto,Europe,Hybrid,7029
3,New York,North America,Hybrid,8663
7,London,North America,Online,4350
19,New York,North America,Hybrid,1170
14,Toronto,Europe,Offline,4239
2,London,North America,Hybrid,4241
16,New York,Europe,Offline,8132
11,New York,North America,Hybrid,6435
15,New York,North America,Offline,5480
13,New York,Europe,Online,3454
6,Toronto,North America,Offline,4804
12,Toronto,North America,Online,9264
20,Toronto,Europe,Offline,1011
19,New York,North America,Offline,2328
14,London,North America,Hybrid,1727
18,Toronto,Europe,Online,2645
17,New York,North America,Online,2123
3,London,Europe,Hybrid,2899
4,London,North America,Hybrid,7746
1,London,Europe,Hybrid,3418
20,Toronto,North America,Online,4604
9,New York,North America,Online,8831
9,London,North America,Offline,7544
19,Toronto,North America,Offline,6210
4,London,North America,Hybrid,4768
5,New York,Europe,Online,4623
13,London,North America,Hybrid,7628
2,New York,Europe,Online,9501
2,London,North America,Hybrid,9184
9,Toronto,Europe,Online,7618
14,London,North America,Hybrid,9951
20,London,North America,Offline,6883
20,New York,Europe,Online,1735
13,London,Europe,Hybrid,1234
13,New York,Europe,Offline,1129
2,New York,Europe,Offline,7200
16,New York,North America,Online,3416
2,New York,Europe,Hybrid,9560
2,Toronto,North America,Online,6897
12,Toronto,North America,Offline,4767
9,Toronto,North America,Hybrid,2785
15,Toronto,North America,Hybrid,5976
20,London,North America,Hybrid,2786
12,Toronto,Europe,Online,6447
10,London,North America,Online,9093
4,New York,Europe,Hybrid,4056
17,New York,Europe,Online,1116
18,London,Europe,Offline,6258
3,London,North America,Hybrid,7390
2,Toronto,Europe,Hybrid,2346
10,Toronto,North America,Hybrid,7257
20,Toronto,North America,Online,6937
1,New York,North America,Online,4375
14,London,North America,Hybrid,9694
19,New York,Europe,Hybrid,5180
7,New York,North America,Online,3742
7,London,North America,Offline,9607
15,New York,North America,Offline,7307
5,New York,North America,Hybrid,9827
15,New York,Europe,Offline,4530
13,Toronto,Europe,Online,5475
17,London,Europe,Hybrid,2500
13,London,North America,Offline,2447
4,New York,Europe,Hybrid,6538
8,Toronto,North America,Online,4417
14,London,Europe,Offline,8997
9,London,North America,Hybrid,6669
7,New York,North America,Hybrid,9028
4,Toronto,Europe,Hybrid,1003
19,London,North America,Online,1041
20,London,North America,Offline,8884
6,New York,Europe,Online,1738
17,Toronto,Europe,Online,5373
6,Toronto,Europe,Online,2942
6,London,Europe,Online,7946
20,Toronto,North America,Offline,9207
16,New York,North America,Offline,4289
11,London,Europe,Hybrid,7344
8,Toronto,Europe,Offline,6238
16,New York,North America,Hybrid,5471
12,Toronto,North America,Offline,9601
6,London,North America,Online,7669
15,New York,North America,Offline,2431
2,London,North America,Offline,6914
15,Toronto,Europe,Offline,7456
16,Toronto,North America,Offline,3402
14,New York,Europe,Hybrid,2805
16,New York,North America,Online,1355
16,London,North America,Offline,1375
11,Toronto,Europe,Online,8878
4,New York,North America,Offline,8564
14,London,Europe,Online,6479
14,Toronto,North America,Offline,1586
1,New York,Europe,Hybrid,6755
5,Toronto,North America,Hybrid,1946
3,Toronto,Europe,Hybrid,9507
2,Toronto,Europe,Offline,1083
2,New York,Europe,Offline,4208
8,New York,Europe,Hybrid,2922
5,London,Europe,Online,2530
5,London,North America,Hybrid,7299
10,London,Europe,Hybrid,8344
11,London,Europe,Online,9622
14,Toronto,North America,Hybrid,6816
19,New York,North America,Online,9409
15,Toronto,North America,Hybrid,6547
5,London,Europe,Offline,7671
12,Toronto,North America,Offline,6449
10,Toronto,Europe,Hybrid,9137
5,New York,Europe,Online,5726
10,Toronto,Europe,Hybrid,5656
14,Toronto,North America,Online,6585
15,Toronto,Europe,Offline,1341
13,Toronto,North America,Online,5637
2,Toronto,Europe,Offline,6511
14,London,North America,Online,7111
19,New York,North America,Hybrid,7838
16,London,Europe,Online,2531
8,New York,Europe,Online,9577
7,London,North America,Online,2769
7,London,North America,Hybrid,4557
8,London,Europe,Hybrid,3778
4,Toronto,Europe,Offline,7622
6,London,Europe,Offline,5785
