product_id,product_category,brand,product_price,cost_price,profit_margin
1020,Electric Accessories,FutureX,165.84,101.9,63.94
1021,Smart Wearables,NextTech,403.64,269.13,134.51
1022,Electric Accessories,FutureX,188.87,128.85,60.02
1023,Smart Wearables,FutureX,266.48,136.91,129.57
1024,Electric Accessories,FutureX,336.78,247.97,88.81
1025,Smart Wearables,VoltPro,426.37,301.44,124.93
1026,Electric Accessories,NextTech,200.77,147.28,53.49
1027,Smart Wearables,FutureX,255.02,188.69,66.33
1028,AI Gadgets,NextTech,79.12,56.98,22.14
1029,Electric Accessories,VoltPro,200.23,128.42,71.81
1030,AI Gadgets,FutureX,175.75,100.58,75.17
1031,AI Gadgets,VoltPro,216.86,154.55,62.31
1032,AI Gadgets,FutureX,142.98,93.32,49.66
1033,AI Gadgets,NextTech,437.61,327.92,109.69
1034,Smart Wearables,VoltPro,443.22,228.61,214.61
1035,Smart Wearables,VoltPro,377.76,290.52,87.24
1036,AI Gadgets,NextTech,153.64,88.48,65.16
1037,Smart Wearables,NextTech,230.19,159.17,71.02
1038,AI Gadgets,VoltPro,134.01,74.98,59.03
1039,Smart Wearables,NextTech,495.57,396.43,99.14
1040,AI Gadgets,VoltPro,273.76,140.2,133.56
1041,AI Gadgets,NextTech,169.11,95.81,73.3
1042,Smart Wearables,FutureX,442.86,259.19,183.67
1043,Electric Accessories,VoltPro,283.34,187.44,95.9
1044,AI Gadgets,VoltPro,429.65,280.86,148.79
1045,AI Gadgets,VoltPro,307.05,197.06,109.99
1046,AI Gadgets,VoltPro,490.65,318.08,172.57
1047,Electric Accessories,VoltPro,88.1,56.33,31.77
1048,AI Gadgets,FutureX,162.59,91.36,71.23
1049,Electric Accessories,FutureX,337.27,205.48,131.79
1050,Smart Wearables,NextTech,132.78,84.9,47.88
1051,AI Gadgets,VoltPro,305.69,227.51,78.18
1052,Electric Accessories,VoltPro,395.84,248.7,147.14
1053,AI Gadgets,FutureX,484.2,326.55,157.65
1054,Electric Accessories,NextTech,172.87,133.55,39.32
1055,Electric Accessories,FutureX,474.34,267.32,207.02
1056,Electric Accessories,VoltPro,483.34,362.24,121.1
1057,Electric Accessories,FutureX,289.02,157.2,131.82
1058,Smart Wearables,VoltPro,375.71,263.34,112.37
1059,Electric Accessories,NextTech,140.49,108.48,32.01
1060,Smart Wearables,VoltPro,357.28,260.57,96.71
1061,AI Gadgets,VoltPro,416.13,285.29,130.84
1062,AI Gadgets,VoltPro,466.4,295.72,170.68
1063,Smart Wearables,VoltPro,60.82,42.28,18.54
1064,Electric Accessories,NextTech,144.9,82.83,62.07
1065,Smart Wearables,VoltPro,83.65,64.84,18.81
1066,Electric Accessories,VoltPro,393.0,257.86,135.14
1067,Electric Accessories,NextTech,228.54,121.37,107.17
1068,AI Gadgets,FutureX,437.91,274.7,163.21
1069,Electric Accessories,FutureX,478.19,343.05,135.14
1070,AI Gadgets,FutureX,207.82,117.42,90.4
1071,AI Gadgets,FutureX,194.44,121.68,72.76
1072,AI Gadgets,VoltPro,136.26,105.38,30.88
1073,AI Gadgets,FutureX,116.02,87.28,28.74
1074,AI Gadgets,VoltPro,206.33,160.82,45.51
1075,Smart Wearables,NextTech,134.11,85.36,48.75
1076,Electric Accessories,NextTech,422.12,230.86,191.26
1077,AI Gadgets,FutureX,293.92,171.87,122.05
1078,AI Gadgets,VoltPro,175.99,89.52,86.47
1079,Electric Accessories,FutureX,379.36,253.52,125.84
1080,Smart Wearables,FutureX,390.47,292.75,97.72
1081,AI Gadgets,VoltPro,441.68,243.42,198.26
1082,AI Gadgets,VoltPro,245.02,156.24,88.78
1083,AI Gadgets,NextTech,393.98,282.56,111.42
1084,Electric Accessories,VoltPro,480.71,247.03,233.68
1085,Smart Wearables,FutureX,248.68,163.0,85.68
1086,Electric Accessories,VoltPro,312.23,170.09,142.14
1087,Smart Wearables,FutureX,388.96,244.11,144.85
1088,Electric Accessories,NextTech,263.04,196.96,66.08
1089,AI Gadgets,NextTech,141.75,78.83,62.92
1090,AI Gadgets,NextTech,160.35,117.12,43.23
1091,Electric Accessories,NextTech,242.59,130.19,112.4
1092,Electric Accessories,FutureX,399.19,285.73,113.46
1093,AI Gadgets,VoltPro,217.21,127.95,89.26
1094,Electric Accessories,VoltPro,117.66,73.78,43.88
1095,Smart Wearables,NextTech,444.39,334.61,109.78
1096,Electric Accessories,VoltPro,392.23,257.68,134.55
1097,AI Gadgets,FutureX,203.15,137.95,65.2
1098,AI Gadgets,VoltPro,64.23,47.02,17.21
1099,Smart Wearables,NextTech,356.03,221.5,134.53
1100,Smart Wearables,FutureX,352.38,186.7,165.68
1101,Electric Accessories,FutureX,332.81,170.69,162.12
1102,Electric Accessories,VoltPro,497.41,273.8,223.61
1103,Electric Accessories,VoltPro,396.51,313.52,82.99
1104,Smart Wearables,VoltPro,361.19,189.0,172.19
1105,Smart Wearables,FutureX,67.97,51.02,16.95
1106,AI Gadgets,NextTech,388.21,232.62,155.59
1107,AI Gadgets,NextTech,390.72,207.48,183.24
1108,Electric Accessories,VoltPro,242.06,158.43,83.63
1109,AI Gadgets,NextTech,157.76,119.93,37.83
1110,AI Gadgets,FutureX,106.89,77.84,29.05
1111,Electric Accessories,VoltPro,320.64,193.73,126.91
1112,Electric Accessories,NextTech,125.64,69.01,56.63
1113,Electric Accessories,NextTech,315.94,166.47,149.47
1114,Electric Accessories,VoltPro,57.72,33.93,23.79
1115,Electric Accessories,NextTech,208.04,105.3,102.74
1116,Smart Wearables,NextTech,345.18,185.0,160.18
1117,AI Gadgets,VoltPro,289.51,211.49,78.02
1118,Electric Accessories,NextTech,375.41,190.98,184.43
1119,AI Gadgets,FutureX,115.65,77.01,38.64
1120,Electric Accessories,NextTech,232.02,118.93,113.09
1121,Smart Wearables,VoltPro,135.86,100.83,35.03
1122,Smart Wearables,VoltPro,277.7,184.15,93.55
1123,Electric Accessories,FutureX,79.81,62.82,16.99
1124,Electric Accessories,NextTech,486.2,261.39,224.81
1125,AI Gadgets,FutureX,345.16,268.39,76.77
1126,Electric Accessories,VoltPro,173.69,122.15,51.54
1127,AI Gadgets,FutureX,474.92,295.86,179.06
1128,AI Gadgets,FutureX,474.33,363.78,110.55
1129,AI Gadgets,FutureX,134.01,83.34,50.67
1130,Electric Accessories,VoltPro,249.48,158.17,91.31
1131,Electric Accessories,VoltPro,450.73,265.51,185.22
1132,AI Gadgets,FutureX,341.29,195.87,145.42
1133,Smart Wearables,NextTech,451.7,293.9,157.8
1134,AI Gadgets,FutureX,192.25,140.15,52.1
1135,Electric Accessories,VoltPro,318.36,192.05,126.31
1136,Electric Accessories,VoltPro,405.84,212.11,193.73
1137,Electric Accessories,VoltPro,63.17,37.12,26.05
1138,Smart Wearables,NextTech,279.12,195.98,83.14
1139,Electric Accessories,VoltPro,311.88,240.99,70.89
1140,Smart Wearables,VoltPro,72.14,45.62,26.52
1141,AI Gadgets,NextTech,415.2,291.55,123.65
1142,Smart Wearables,FutureX,271.85,152.93,118.92
1143,AI Gadgets,FutureX,218.42,159.06,59.36
1144,AI Gadgets,FutureX,69.98,51.71,18.27
1145,Electric Accessories,NextTech,481.06,351.6,129.46
1146,Smart Wearables,NextTech,87.68,64.18,23.5
1147,AI Gadgets,NextTech,357.32,275.5,81.82
1148,Electric Accessories,NextTech,250.43,151.89,98.54
1149,Smart Wearables,NextTech,117.87,59.39,58.48
1150,Electric Accessories,NextTech,326.49,165.99,160.5
1151,Electric Accessories,FutureX,467.44,263.38,204.06
1152,Electric Accessories,FutureX,435.47,327.98,107.49
1153,AI Gadgets,VoltPro,116.18,84.77,31.41
1154,AI Gadgets,FutureX,248.47,150.61,97.86
1155,Smart Wearables,FutureX,396.83,211.55,185.28
1156,AI Gadgets,VoltPro,472.26,252.23,220.03
1157,AI Gadgets,FutureX,356.63,212.04,144.59
1158,AI Gadgets,VoltPro,187.32,147.13,40.19
1159,Smart Wearables,NextTech,144.63,76.12,68.51
1160,AI Gadgets,NextTech,141.0,93.47,47.53
1161,AI Gadgets,NextTech,103.88,81.05,22.83
1162,Electric Accessories,VoltPro,52.67,27.09,25.58
1163,Electric Accessories,FutureX,219.11,147.53,71.58
1164,AI Gadgets,VoltPro,118.36,70.77,47.59
1165,AI Gadgets,FutureX,424.52,285.34,139.18
1166,Electric Accessories,NextTech,401.36,275.66,125.7
1167,Smart Wearables,NextTech,230.77,148.64,82.13
1168,AI Gadgets,NextTech,495.3,318.8,176.5
1169,Electric Accessories,NextTech,136.38,90.18,46.2
1170,Smart Wearables,NextTech,125.88,99.81,26.07
1171,AI Gadgets,VoltPro,84.47,60.12,24.35
1172,AI Gadgets,VoltPro,394.34,267.88,126.46
1173,AI Gadgets,NextTech,376.59,212.51,164.08
1174,Smart Wearables,VoltPro,368.28,286.06,82.22
1175,Smart Wearables,NextTech,181.09,134.47,46.62
1176,Electric Accessories,FutureX,246.52,186.51,60.01
1177,Smart Wearables,NextTech,230.27,148.49,81.78
1178,Electric Accessories,FutureX,68.45,52.3,16.15
1179,AI Gadgets,VoltPro,281.42,191.13,90.29
1180,AI Gadgets,VoltPro,154.07,85.8,68.27
1181,AI Gadgets,FutureX,324.94,251.17,73.77
1182,Electric Accessories,VoltPro,224.35,118.53,105.82
1183,AI Gadgets,VoltPro,233.35,143.98,89.37
1184,Electric Accessories,VoltPro,181.41,133.05,48.36
1185,AI Gadgets,FutureX,368.59,191.08,177.51
1186,AI Gadgets,FutureX,456.04,266.92,189.12
1187,AI Gadgets,NextTech,367.45,266.86,100.59
1188,Smart Wearables,FutureX,287.25,162.53,124.72
1189,Electric Accessories,FutureX,452.88,286.73,166.15
1190,Electric Accessories,FutureX,276.72,176.2,100.52
1191,AI Gadgets,VoltPro,429.34,310.87,118.47
1192,Smart Wearables,NextTech,381.06,221.4,159.66
1193,Smart Wearables,FutureX,270.6,203.65,66.95
1194,AI Gadgets,NextTech,304.42,160.98,143.44
1195,Electric Accessories,VoltPro,338.06,196.59,141.47
1196,AI Gadgets,VoltPro,99.33,64.26,35.07
1197,AI Gadgets,NextTech,342.85,225.63,117.22
1198,Smart Wearables,VoltPro,468.51,250.83,217.68
1199,Smart Wearables,FutureX,296.88,149.5,147.38
1200,Smart Wearables,VoltPro,318.15,208.13,110.02
1201,Electric Accessories,VoltPro,72.94,46.96,25.98
1202,Smart Wearables,FutureX,242.67,150.72,91.95
1203,AI Gadgets,NextTech,190.89,117.44,73.45
1204,Electric Accessories,NextTech,385.11,245.0,140.11
1205,AI Gadgets,NextTech,498.54,264.07,234.47
1206,AI Gadgets,NextTech,470.79,332.97,137.82
1207,AI Gadgets,FutureX,245.73,131.12,114.61
1208,AI Gadgets,VoltPro,460.14,268.35,191.79
1209,AI Gadgets,FutureX,82.83,59.57,23.26
1210,AI Gadgets,NextTech,321.91,193.71,128.2
1211,AI Gadgets,FutureX,153.79,90.34,63.45
1212,AI Gadgets,VoltPro,458.26,349.2,109.06
1213,Electric Accessories,VoltPro,276.28,164.17,112.11
1214,AI Gadgets,VoltPro,381.76,239.86,141.9
1215,Electric Accessories,FutureX,470.28,255.48,214.8
1216,AI Gadgets,VoltPro,328.81,168.13,160.68
1217,Smart Wearables,NextTech,449.76,228.33,221.43
1218,Smart Wearables,NextTech,111.32,56.48,54.84
1219,Smart Wearables,VoltPro,267.99,177.23,90.76
1220,Electric Accessories,NextTech,224.21,114.42,109.79
1221,AI Gadgets,VoltPro,339.68,223.39,116.29
1222,Smart Wearables,VoltPro,305.76,234.55,71.21
1223,Electric Accessories,VoltPro,196.03,148.41,47.62
1224,AI Gadgets,FutureX,307.07,154.24,152.83
1225,AI Gadgets,NextTech,387.64,257.55,130.09
1226,Smart Wearables,VoltPro,164.98,118.56,46.42
1227,AI Gadgets,FutureX,61.01,37.14,23.87
1228,Electric Accessories,NextTech,444.0,338.67,105.33
1229,Smart Wearables,VoltPro,180.02,97.77,82.25
1230,AI Gadgets,VoltPro,262.37,198.3,64.07
1231,Smart Wearables,VoltPro,365.33,244.09,121.24
1232,Electric Accessories,FutureX,151.99,108.18,43.81
1233,Electric Accessories,VoltPro,358.62,212.25,146.37
1234,Electric Accessories,VoltPro,484.85,265.2,219.65
1235,AI Gadgets,FutureX,320.75,218.93,101.82
1236,Smart Wearables,FutureX,311.84,222.26,89.58
1237,Electric Accessories,VoltPro,105.42,64.8,40.62
1238,Electric Accessories,VoltPro,400.33,292.65,107.68
1239,Electric Accessories,NextTech,242.62,145.04,97.58
1240,Smart Wearables,NextTech,159.04,102.02,57.02
1241,Smart Wearables,VoltPro,445.53,351.33,94.2
1242,Smart Wearables,NextTech,93.6,53.42,40.18
1243,Smart Wearables,FutureX,134.2,98.59,35.61
1244,Electric Accessories,NextTech,327.31,252.78,74.53
1245,Electric Accessories,FutureX,381.2,278.71,102.49
1246,Electric Accessories,VoltPro,315.98,185.81,130.17
1247,AI Gadgets,NextTech,378.07,216.53,161.54
1248,Smart Wearables,NextTech,182.48,121.79,60.69
1249,Smart Wearables,FutureX,388.27,281.14,107.13
1250,Smart Wearables,NextTech,207.2,156.03,51.17
1251,Electric Accessories,NextTech,314.64,228.71,85.93
1252,AI Gadgets,VoltPro,285.51,205.68,79.83
1253,Electric Accessories,FutureX,267.11,170.36,96.75
1254,Smart Wearables,NextTech,455.12,271.57,183.55
1255,Electric Accessories,NextTech,166.01,95.21,70.8
1256,Smart Wearables,VoltPro,290.26,226.91,63.35
1257,Electric Accessories,FutureX,422.01,319.57,102.44
1258,Electric Accessories,VoltPro,69.45,52.18,17.27
1259,Smart Wearables,VoltPro,395.83,217.95,177.88
1260,Smart Wearables,FutureX,484.82,316.64,168.18
1261,Electric Accessories,FutureX,183.25,140.36,42.89
1262,AI Gadgets,NextTech,146.45,93.92,52.53
1263,Electric Accessories,FutureX,295.34,196.8,98.54
1264,Smart Wearables,NextTech,488.17,313.24,174.93
1265,AI Gadgets,VoltPro,285.69,152.62,133.07
1266,Electric Accessories,VoltPro,253.02,138.31,114.71
1267,Smart Wearables,FutureX,491.8,353.75,138.05
1268,AI Gadgets,NextTech,331.43,229.32,102.11
1269,AI Gadgets,VoltPro,231.35,165.82,65.53
1270,Smart Wearables,FutureX,165.75,100.45,65.3
1271,Smart Wearables,FutureX,341.64,259.28,82.36
1272,Smart Wearables,NextTech,341.79,200.63,141.16
1273,AI Gadgets,FutureX,227.98,178.35,49.63
1274,AI Gadgets,VoltPro,332.43,256.05,76.38
1275,Electric Accessories,VoltPro,62.99,38.96,24.03
1276,AI Gadgets,NextTech,203.51,113.69,89.82
1277,AI Gadgets,VoltPro,84.31,65.44,18.87
1278,Electric Accessories,NextTech,248.59,147.72,100.87
1279,Electric Accessories,NextTech,363.53,279.99,83.54
1280,Electric Accessories,VoltPro,425.94,268.91,157.03
1281,Electric Accessories,VoltPro,242.26,186.49,55.77
1282,Electric Accessories,FutureX,142.29,101.47,40.82
1283,Smart Wearables,VoltPro,83.1,53.98,29.12
1284,Electric Accessories,FutureX,176.47,103.44,73.03
1285,Electric Accessories,VoltPro,477.65,342.47,135.18
1286,Electric Accessories,VoltPro,94.9,69.9,25.0
1287,Electric Accessories,VoltPro,398.08,303.08,95.0
1288,AI Gadgets,FutureX,288.6,226.42,62.18
1289,Electric Accessories,VoltPro,250.73,148.84,101.89
1290,Smart Wearables,VoltPro,302.4,236.13,66.27
1291,Electric Accessories,VoltPro,242.29,191.85,50.44
1292,Electric Accessories,FutureX,431.18,237.59,193.59
1293,AI Gadgets,VoltPro,478.74,334.82,143.92
1294,Smart Wearables,FutureX,453.87,296.08,157.79
1295,Electric Accessories,NextTech,253.98,145.82,108.16
1296,AI Gadgets,NextTech,207.06,163.06,44.0
1297,AI Gadgets,NextTech,394.78,285.02,109.76
1298,Smart Wearables,FutureX,67.97,50.83,17.14
1299,Electric Accessories,VoltPro,183.5,107.24,76.26
1300,Electric Accessories,NextTech,415.83,292.56,123.27
1301,Electric Accessories,VoltPro,93.51,74.19,19.32
1302,Smart Wearables,VoltPro,320.99,237.62,83.37
1303,Smart Wearables,FutureX,113.46,90.0,23.46
1304,Electric Accessories,VoltPro,91.1,51.12,39.98
1305,Smart Wearables,NextTech,415.6,277.85,137.75
1306,Electric Accessories,NextTech,292.9,173.19,119.71
1307,Electric Accessories,VoltPro,482.22,254.08,228.14
1308,Smart Wearables,FutureX,164.01,112.27,51.74
1309,Electric Accessories,NextTech,162.94,89.15,73.79
1310,Electric Accessories,VoltPro,433.57,267.02,166.55
1311,Smart Wearables,VoltPro,351.45,253.0,98.45
1312,AI Gadgets,VoltPro,296.89,204.92,91.97
1313,AI Gadgets,NextTech,483.34,298.33,185.01
1314,Electric Accessories,VoltPro,145.82,90.81,55.01
1315,Electric Accessories,NextTech,177.81,90.29,87.52
1316,AI Gadgets,VoltPro,114.74,78.78,35.96
1317,Electric Accessories,NextTech,428.55,236.17,192.38
1318,Smart Wearables,FutureX,231.91,169.95,61.96
1319,Electric Accessories,VoltPro,154.81,98.34,56.47
1320,Smart Wearables,VoltPro,224.05,172.43,51.62
1321,Smart Wearables,NextTech,212.75,118.0,94.75
1322,AI Gadgets,FutureX,296.2,187.8,108.4
1323,Smart Wearables,VoltPro,264.73,166.71,98.02
1324,Electric Accessories,VoltPro,305.33,202.44,102.89
1325,Smart Wearables,VoltPro,297.46,172.79,124.67
1326,Smart Wearables,VoltPro,328.06,232.37,95.69
1327,AI Gadgets,FutureX,345.13,188.62,156.51
1328,AI Gadgets,NextTech,377.19,300.94,76.25
1329,AI Gadgets,VoltPro,91.17,54.76,36.41
1330,AI Gadgets,FutureX,272.86,148.6,124.26
1331,Electric Accessories,VoltPro,398.63,279.65,118.98
1332,AI Gadgets,NextTech,493.31,298.67,194.64
1333,Electric Accessories,NextTech,175.49,136.37,39.12
1334,Smart Wearables,FutureX,193.39,142.0,51.39
1335,Electric Accessories,NextTech,475.98,293.86,182.12
1336,Smart Wearables,NextTech,400.36,239.29,161.07
1337,Electric Accessories,FutureX,365.02,198.79,166.23
1338,Electric Accessories,NextTech,414.12,279.99,134.13
1339,AI Gadgets,VoltPro,362.4,199.98,162.42
1340,AI Gadgets,FutureX,364.86,187.69,177.17
1341,Electric Accessories,VoltPro,260.68,201.21,59.47
1342,Smart Wearables,NextTech,329.19,171.52,157.67
1343,Smart Wearables,FutureX,423.19,280.28,142.91
1344,AI Gadgets,FutureX,495.47,334.14,161.33
1345,Electric Accessories,VoltPro,433.9,312.34,121.56
1346,AI Gadgets,NextTech,126.15,89.79,36.36
1347,Electric Accessories,NextTech,272.7,137.83,134.87
1348,Electric Accessories,FutureX,478.28,341.0,137.28
1349,AI Gadgets,NextTech,269.83,201.51,68.32
1350,Smart Wearables,FutureX,463.52,243.03,220.49
1351,Electric Accessories,VoltPro,392.92,276.7,116.22
1352,AI Gadgets,NextTech,207.98,159.21,48.77
1353,Electric Accessories,VoltPro,78.36,53.3,25.06
1354,Electric Accessories,NextTech,321.06,179.2,141.86
1355,AI Gadgets,VoltPro,323.99,249.51,74.48
1356,Electric Accessories,FutureX,390.01,241.98,148.03
1357,Smart Wearables,FutureX,456.53,357.78,98.75
1358,Smart Wearables,NextTech,103.9,57.04,46.86
1359,AI Gadgets,NextTech,166.34,88.3,78.04
1360,AI Gadgets,FutureX,303.7,226.97,76.73
1361,Smart Wearables,VoltPro,125.26,84.65,40.61
1362,AI Gadgets,FutureX,105.39,67.61,37.78
1363,Electric Accessories,NextTech,457.24,359.29,97.95
1364,Electric Accessories,FutureX,437.36,219.94,217.42
1365,Electric Accessories,FutureX,260.83,193.72,67.11
1366,Electric Accessories,VoltPro,77.92,40.87,37.05
1367,AI Gadgets,VoltPro,255.47,129.34,126.13
1368,AI Gadgets,FutureX,327.37,188.91,138.46
1369,Smart Wearables,FutureX,446.95,235.3,211.65
1370,Smart Wearables,VoltPro,216.6,160.85,55.75
1371,AI Gadgets,VoltPro,77.55,50.16,27.39
1372,Smart Wearables,NextTech,217.31,148.95,68.36
1373,Smart Wearables,NextTech,215.74,165.14,50.6
1374,Electric Accessories,NextTech,66.14,36.02,30.12
1375,AI Gadgets,FutureX,110.98,71.93,39.05
1376,Smart Wearables,VoltPro,392.24,281.51,110.73
1377,Electric Accessories,FutureX,112.93,69.96,42.97
1378,AI Gadgets,FutureX,480.7,340.0,140.7
1379,Smart Wearables,NextTech,66.17,42.67,23.5
1380,AI Gadgets,NextTech,63.84,49.82,14.02
1381,AI Gadgets,FutureX,111.95,64.2,47.75
1382,Electric Accessories,NextTech,430.68,293.83,136.85
1383,AI Gadgets,FutureX,207.1,151.27,55.83
1384,AI Gadgets,NextTech,84.4,56.89,27.51
1385,Smart Wearables,VoltPro,111.9,85.81,26.09
1386,AI Gadgets,FutureX,131.74,93.01,38.73
1387,Smart Wearables,VoltPro,78.38,61.35,17.03
1388,Electric Accessories,NextTech,380.18,292.41,87.77
1389,Electric Accessories,VoltPro,68.03,47.82,20.21
1390,Smart Wearables,NextTech,174.37,106.92,67.45
1391,Smart Wearables,VoltPro,304.47,192.34,112.13
1392,Electric Accessories,NextTech,330.16,263.16,67.0
1393,Smart Wearables,NextTech,307.99,217.62,90.37
1394,AI Gadgets,NextTech,152.68,85.16,67.52
1395,Smart Wearables,VoltPro,249.07,138.55,110.52
1396,Electric Accessories,VoltPro,423.97,224.56,199.41
1397,AI Gadgets,VoltPro,302.56,162.7,139.86
1398,Smart Wearables,FutureX,373.76,293.69,80.07
1399,Smart Wearables,NextTech,299.03,161.43,137.6
1400,Smart Wearables,NextTech,238.86,166.34,72.52
1401,AI Gadgets,FutureX,227.74,158.29,69.45
1402,AI Gadgets,NextTech,400.59,260.5,140.09
1403,Smart Wearables,NextTech,414.56,302.75,111.81
1404,AI Gadgets,FutureX,476.31,252.5,223.81
1405,AI Gadgets,NextTech,200.28,150.6,49.68
1406,Smart Wearables,FutureX,482.66,318.7,163.96
1407,Electric Accessories,FutureX,68.15,39.37,28.78
1408,AI Gadgets,NextTech,87.07,65.92,21.15
1409,Smart Wearables,NextTech,368.01,252.02,115.99
1410,Electric Accessories,FutureX,382.91,192.57,190.34
1411,Smart Wearables,VoltPro,455.19,296.61,158.58
1412,AI Gadgets,VoltPro,221.21,174.64,46.57
1413,Smart Wearables,FutureX,309.28,207.17,102.11
1414,Electric Accessories,FutureX,254.19,194.37,59.82
1415,AI Gadgets,NextTech,140.1,104.4,35.7
1416,Electric Accessories,NextTech,419.86,257.2,162.66
1417,Electric Accessories,NextTech,152.99,85.26,67.73
1418,Smart Wearables,NextTech,155.34,103.2,52.14
1419,Smart Wearables,VoltPro,270.59,164.67,105.92
1420,AI Gadgets,FutureX,390.89,271.93,118.96
1421,AI Gadgets,VoltPro,194.04,137.79,56.25
1422,Electric Accessories,NextTech,382.07,297.11,84.96
1423,AI Gadgets,FutureX,254.71,128.04,126.67
1424,AI Gadgets,NextTech,187.88,133.02,54.86
1425,Electric Accessories,FutureX,186.74,134.93,51.81
1426,AI Gadgets,VoltPro,460.95,234.58,226.37
1427,Smart Wearables,VoltPro,61.73,38.36,23.37
1428,Smart Wearables,NextTech,254.97,192.64,62.33
1429,Smart Wearables,FutureX,485.14,354.23,130.91
1430,Electric Accessories,NextTech,299.62,171.2,128.42
1431,Electric Accessories,NextTech,257.4,192.39,65.01
1432,Smart Wearables,FutureX,386.92,260.59,126.33
1433,Smart Wearables,NextTech,275.03,210.87,64.16
1434,AI Gadgets,FutureX,356.76,228.2,128.56
1435,Smart Wearables,NextTech,346.85,175.26,171.59
1436,AI Gadgets,VoltPro,423.44,269.03,154.41
1437,Smart Wearables,VoltPro,470.7,375.02,95.68
1438,Electric Accessories,NextTech,86.36,48.07,38.29
1439,AI Gadgets,FutureX,271.6,142.76,128.84
1440,Electric Accessories,NextTech,290.93,169.67,121.26
1441,Smart Wearables,FutureX,134.63,81.8,52.83
1442,Electric Accessories,NextTech,122.28,96.95,25.33
1443,AI Gadgets,VoltPro,60.51,33.5,27.01
1444,Electric Accessories,NextTech,233.84,161.1,72.74
1445,Electric Accessories,NextTech,293.99,173.51,120.48
1446,Smart Wearables,FutureX,146.1,108.81,37.29
1447,AI Gadgets,NextTech,272.72,217.74,54.98
1448,Smart Wearables,VoltPro,392.44,281.1,111.34
1449,AI Gadgets,NextTech,373.02,251.53,121.49
1450,Smart Wearables,NextTech,435.35,309.31,126.04
1451,Electric Accessories,VoltPro,366.92,222.86,144.06
1452,Electric Accessories,NextTech,149.92,118.38,31.54
1453,AI Gadgets,NextTech,224.01,165.96,58.05
1454,Smart Wearables,VoltPro,55.44,32.51,22.93
1455,AI Gadgets,FutureX,56.76,37.03,19.73
1456,AI Gadgets,VoltPro,476.72,348.98,127.74
1457,Smart Wearables,VoltPro,172.37,122.64,49.73
1458,AI Gadgets,VoltPro,345.22,226.0,119.22
1459,AI Gadgets,VoltPro,98.54,52.2,46.34
1460,AI Gadgets,NextTech,409.53,221.71,187.82
1461,Electric Accessories,NextTech,203.84,130.03,73.81
1462,Electric Accessories,FutureX,385.65,250.69,134.96
1463,Electric Accessories,VoltPro,183.95,132.0,51.95
1464,Smart Wearables,FutureX,491.75,318.6,173.15
1465,AI Gadgets,NextTech,183.43,102.59,80.84
1466,Smart Wearables,FutureX,381.77,294.19,87.58
1467,Smart Wearables,VoltPro,223.06,138.54,84.52
1468,AI Gadgets,VoltPro,490.72,271.45,219.27
1469,Smart Wearables,VoltPro,74.42,49.51,24.91
1470,Electric Accessories,VoltPro,213.95,161.51,52.44
1471,Smart Wearables,VoltPro,303.65,218.0,85.65
1472,Electric Accessories,NextTech,280.7,201.46,79.24
1473,Electric Accessories,NextTech,117.9,63.38,54.52
1474,Smart Wearables,NextTech,178.95,101.87,77.08
1475,AI Gadgets,VoltPro,336.04,239.92,96.12
1476,Electric Accessories,NextTech,311.26,186.38,124.88
1477,Smart Wearables,NextTech,123.41,62.23,61.18
1478,Smart Wearables,FutureX,61.83,35.08,26.75
1479,AI Gadgets,NextTech,276.72,206.23,70.49
1480,Electric Accessories,VoltPro,146.65,99.3,47.35
1481,Electric Accessories,FutureX,181.9,122.7,59.2
1482,Electric Accessories,VoltPro,368.44,243.33,125.11
1483,AI Gadgets,VoltPro,237.09,150.51,86.58
1484,Smart Wearables,NextTech,342.24,196.05,146.19
1485,Smart Wearables,VoltPro,215.59,142.38,73.21
1486,Electric Accessories,VoltPro,256.64,204.95,51.69
1487,AI Gadgets,FutureX,311.5,170.98,140.52
1488,Electric Accessories,FutureX,158.83,83.17,75.66
1489,AI Gadgets,NextTech,229.66,142.45,87.21
1490,Electric Accessories,NextTech,498.47,283.98,214.49
1491,Electric Accessories,VoltPro,159.04,122.02,37.02
1492,AI Gadgets,FutureX,189.57,119.48,70.09
1493,Electric Accessories,VoltPro,236.07,143.64,92.43
1494,AI Gadgets,FutureX,266.77,193.51,73.26
1495,AI Gadgets,VoltPro,448.52,325.87,122.65
1496,Smart Wearables,VoltPro,450.87,337.84,113.03
1497,Smart Wearables,NextTech,254.67,186.56,68.11
1498,AI Gadgets,VoltPro,372.0,221.61,150.39
1499,Smart Wearables,NextTech,142.83,91.48,51.35
1500,Electric Accessories,FutureX,59.34,36.27,23.07
1501,Electric Accessories,FutureX,280.64,191.09,89.55
1502,Electric Accessories,FutureX,109.65,68.16,41.49
1503,Smart Wearables,VoltPro,243.63,173.05,70.58
1504,AI Gadgets,NextTech,51.51,31.64,19.87
1505,AI Gadgets,VoltPro,141.32,88.82,52.5
1506,Smart Wearables,FutureX,78.65,40.88,37.77
1507,AI Gadgets,NextTech,187.86,131.51,56.35
1508,AI Gadgets,FutureX,97.58,49.5,48.08
1509,Smart Wearables,VoltPro,127.63,73.07,54.56
1510,Smart Wearables,VoltPro,86.91,57.19,29.72
1511,Smart Wearables,NextTech,310.61,246.95,63.66
