external_id,date,inflation_rate,competitor_price,weather_condition
1245,2026-05-29,4.04,395.31,Sunny
1246,2026-05-30,5.01,280.63,Rainy
1247,2026-05-31,6.22,52.83,Cloudy
1248,2026-06-01,2.01,449.79,Snowy
1249,2026-06-02,2.35,366.78,Sunny
1250,2026-06-03,4.59,71.76,Snowy
1251,2026-06-04,4.74,114.67,Sunny
1252,2026-06-05,3.04,271.31,Sunny
1253,2026-06-06,3.2,317.89,Sunny
1254,2026-06-07,4.07,415.17,Snowy
1255,2026-06-08,4.73,370.93,Cloudy
1256,2026-06-09,2.56,565.16,Sunny
1257,2026-06-10,3.47,417.36,Cloudy
1258,2026-06-11,4.4,86.33,Cloudy
1259,2026-06-12,4.29,402.64,Snowy
1260,2026-06-13,4.03,108.67,Cloudy
1261,2026-06-14,5.32,362.41,Cloudy
1262,2026-06-15,6.72,508.08,Snowy
1263,2026-06-16,5.47,49.8,Sunny
1264,2026-06-17,5.16,221.69,Sunny
1265,2026-06-18,2.63,40.8,Rainy
1266,2026-06-19,6.47,99.16,Snowy
1267,2026-06-20,4.62,517.41,Rainy
1268,2026-06-21,5.85,473.52,Sunny
1269,2026-06-22,4.48,363.73,Rainy
1270,2026-06-23,5.59,119.52,Rainy
1271,2026-06-24,4.09,500.69,Sunny
1272,2026-06-25,2.18,51.63,Rainy
1273,2026-06-26,3.38,128.32,Cloudy
1274,2026-06-27,5.71,231.3,Cloudy
1275,2026-06-28,2.76,171.52,Rainy
1276,2026-06-29,5.46,454.07,Sunny
1277,2026-06-30,3.39,206.69,Cloudy
1278,2026-07-01,5.03,251.3,Snowy
1279,2026-07-02,2.56,82.24,Sunny
1280,2026-07-03,6.09,394.96,Cloudy
1281,2026-07-04,5.47,246.53,Snowy
1282,2026-07-05,4.33,283.82,Cloudy
1283,2026-07-06,2.57,375.7,Sunny
1284,2026-07-07,7.8,285.88,Rainy
1285,2026-07-08,6.25,269.59,Snowy
1286,2026-07-09,3.69,543.37,Cloudy
1287,2026-07-10,2.85,535.46,Snowy
1288,2026-07-11,6.96,199.39,Rainy
1289,2026-07-12,5.4,492.01,Snowy
1290,2026-07-13,5.55,342.07,Snowy
1291,2026-07-14,5.64,386.79,Cloudy
1292,2026-07-15,7.39,61.25,Sunny
1293,2026-07-16,7.34,302.25,Snowy
1294,2026-07-17,2.24,133.38,Snowy
1295,2026-07-18,7.64,84.13,Sunny
1296,2026-07-19,7.47,380.41,Rainy
1297,2026-07-20,5.04,335.18,Cloudy
1298,2026-07-21,3.77,44.22,Snowy
1299,2026-07-22,6.22,116.58,Snowy
1300,2026-07-23,6.89,278.28,Rainy
1301,2026-07-24,4.0,100.93,Cloudy
1302,2026-07-25,7.0,98.92,Cloudy
1303,2026-07-26,2.82,360.74,Snowy
1304,2026-07-27,7.37,58.43,Rainy
1305,2026-07-28,4.12,499.9,Sunny
1306,2026-07-29,3.54,336.34,Cloudy
1307,2026-07-30,2.82,200.07,Cloudy
1308,2026-07-31,5.33,443.66,Rainy
1309,2026-08-01,3.98,355.59,Cloudy
1310,2026-08-02,5.82,515.59,Rainy
1311,2026-08-03,6.18,204.88,Rainy
1312,2026-08-04,5.27,282.67,Cloudy
1313,2026-08-05,3.83,164.5,Cloudy
1314,2026-08-06,2.71,266.68,Cloudy
1315,2026-08-07,7.0,460.44,Snowy
1316,2026-08-08,3.44,148.95,Snowy
1317,2026-08-09,5.98,160.85,Snowy
1318,2026-08-10,4.95,535.85,Rainy
1319,2026-08-11,4.33,460.91,Rainy
1320,2026-08-12,4.23,84.93,Sunny
1321,2026-08-13,3.39,442.47,Sunny
1322,2026-08-14,2.77,246.1,Rainy
1323,2026-08-15,5.91,271.55,Cloudy
1324,2026-08-16,5.02,490.37,Snowy
1325,2026-08-17,2.11,443.23,Cloudy
1326,2026-08-18,6.69,443.58,Rainy
1327,2026-08-19,6.77,581.34,Rainy
1328,2026-08-20,4.05,105.97,Sunny
1329,2026-08-21,5.5,61.65,Snowy
1330,2026-08-22,2.39,467.51,Cloudy
1331,2026-08-23,4.32,290.31,Snowy
1332,2026-08-24,2.16,594.36,Sunny
1333,2026-08-25,4.88,309.6,Cloudy
1334,2026-08-26,3.91,335.41,Snowy
1335,2026-08-27,7.91,245.58,Snowy
1336,2026-08-28,5.55,539.65,Sunny
1337,2026-08-29,2.06,252.96,Sunny
1338,2026-08-30,6.09,323.1,Sunny
1339,2026-08-31,2.83,260.28,Sunny
1340,2026-09-01,5.86,260.77,Sunny
1341,2026-09-02,2.53,314.73,Snowy
1342,2026-09-03,6.62,62.96,Sunny
1343,2026-09-04,6.69,559.22,Rainy
1344,2026-09-05,3.41,512.2,Snowy
1345,2026-09-06,6.88,515.27,Rainy
1346,2026-09-07,4.21,451.33,Sunny
1347,2026-09-08,3.58,432.34,Sunny
1348,2026-09-09,2.1,137.48,Snowy
1349,2026-09-10,6.26,74.39,Rainy
1350,2026-09-11,7.27,124.95,Cloudy
1351,2026-09-12,4.84,181.58,Sunny
1352,2026-09-13,7.44,241.51,Snowy
1353,2026-09-14,2.92,366.14,Snowy
1354,2026-09-15,3.96,176.03,Snowy
1355,2026-09-16,4.47,82.11,Rainy
1356,2026-09-17,3.16,69.32,Cloudy
1357,2026-09-18,6.35,382.72,Snowy
1358,2026-09-19,3.14,552.75,Sunny
1359,2026-09-20,4.1,596.91,Snowy
1360,2026-09-21,2.77,138.04,Snowy
1361,2026-09-22,3.62,379.89,Sunny
1362,2026-09-23,6.78,137.08,Snowy
1363,2026-09-24,6.73,440.56,Cloudy
1364,2026-09-25,5.77,167.52,Sunny
1365,2026-09-26,2.91,483.64,Rainy
1366,2026-09-27,2.33,147.81,Snowy
1367,2026-09-28,3.94,89.08,Sunny
1368,2026-09-29,5.69,441.13,Rainy
1369,2026-09-30,2.64,158.13,Rainy
1370,2026-10-01,3.86,402.77,Cloudy
1371,2026-10-02,7.27,400.88,Rainy
1372,2026-10-03,5.19,77.9,Cloudy
1373,2026-10-04,2.66,210.81,Sunny
1374,2026-10-05,2.49,407.95,Sunny
1375,2026-10-06,6.37,388.24,Sunny
1376,2026-10-07,7.81,239.78,Cloudy
1377,2026-10-08,3.62,440.53,Snowy
1378,2026-10-09,4.45,371.86,Rainy
1379,2026-10-10,7.1,117.59,Cloudy
1380,2026-10-11,5.34,423.27,Sunny
1381,2026-10-12,7.21,75.69,Cloudy
1382,2026-10-13,4.52,550.5,Cloudy
1383,2026-10-14,3.65,49.06,Snowy
1384,2026-10-15,2.19,517.29,Snowy
1385,2026-10-16,5.65,244.64,Sunny
1386,2026-10-17,2.89,63.48,Sunny
1387,2026-10-18,5.78,409.67,Rainy
1388,2026-10-19,6.51,455.21,Rainy
1389,2026-10-20,7.29,552.56,Sunny
1390,2026-10-21,5.08,139.37,Sunny
1391,2026-10-22,4.69,538.76,Rainy
1392,2026-10-23,3.1,70.19,Sunny
1393,2026-10-24,6.64,479.42,Sunny
1394,2026-10-25,4.12,596.94,Snowy
1395,2026-10-26,6.03,299.51,Sunny
1396,2026-10-27,4.83,171.71,Rainy
1397,2026-10-28,4.08,64.03,Snowy
1398,2026-10-29,3.34,62.46,Sunny
1399,2026-10-30,3.02,527.38,Snowy
1400,2026-10-31,4.5,468.0,Cloudy
1401,2026-11-01,2.63,420.16,Cloudy
1402,2026-11-02,5.68,302.18,Snowy
1403,2026-11-03,6.12,401.74,Rainy
1404,2026-11-04,7.65,219.2,Sunny
1405,2026-11-05,2.35,162.09,Sunny
1406,2026-11-06,6.18,86.75,Cloudy
1407,2026-11-07,3.84,248.29,Rainy
1408,2026-11-08,3.27,467.82,Rainy
1409,2026-11-09,2.01,468.74,Snowy
1410,2026-11-10,7.49,221.4,Snowy
1411,2026-11-11,6.16,521.57,Rainy
1412,2026-11-12,4.6,547.0,Rainy
1413,2026-11-13,3.83,473.42,Snowy
1414,2026-11-14,7.81,278.37,Rainy
1415,2026-11-15,7.4,547.66,Snowy
1416,2026-11-16,3.88,545.37,Sunny
1417,2026-11-17,3.89,545.61,Sunny
1418,2026-11-18,7.11,323.57,Rainy
1419,2026-11-19,7.29,459.79,Rainy
1420,2026-11-20,2.81,216.29,Rainy
1421,2026-11-21,4.2,484.45,Cloudy
1422,2026-11-22,4.32,318.96,Sunny
1423,2026-11-23,7.69,344.17,Rainy
1424,2026-11-24,6.36,552.43,Rainy
1425,2026-11-25,4.3,459.86,Cloudy
1426,2026-11-26,4.6,387.39,Snowy
1427,2026-11-27,4.09,595.11,Snowy
1428,2026-11-28,7.42,198.67,Sunny
1429,2026-11-29,4.04,41.13,Sunny
1430,2026-11-30,6.9,581.55,Cloudy
1431,2026-12-01,4.66,476.73,Sunny
1432,2026-12-02,5.7,559.78,Rainy
1433,2026-12-03,7.47,291.49,Rainy
1434,2026-12-04,3.65,368.59,Cloudy
1435,2026-12-05,7.5,85.65,Sunny
1436,2026-12-06,5.91,120.73,Cloudy
1437,2026-12-07,5.87,70.79,Sunny
1438,2026-12-08,3.51,79.78,Snowy
1439,2026-12-09,5.86,538.4,Snowy
1440,2026-12-10,6.64,77.17,Sunny
1441,2026-12-11,4.31,478.33,Sunny
1442,2026-12-12,5.45,375.5,Rainy
1443,2026-12-13,2.5,42.84,Sunny
1444,2026-12-14,4.78,318.87,Sunny
1445,2026-12-15,2.7,571.21,Sunny
1446,2026-12-16,4.13,495.25,Cloudy
1447,2026-12-17,6.25,162.57,Rainy
1448,2026-12-18,7.91,71.83,Cloudy
1449,2026-12-19,7.29,232.22,Cloudy
1450,2026-12-20,3.49,423.69,Snowy
1451,2026-12-21,4.45,409.62,Rainy
1452,2026-12-22,3.36,185.25,Snowy
1453,2026-12-23,4.27,83.36,Sunny
1454,2026-12-24,3.16,592.31,Cloudy
1455,2026-12-25,4.18,165.72,Cloudy
1456,2026-12-26,2.05,455.01,Snowy
1457,2026-12-27,2.18,583.01,Snowy
1458,2026-12-28,5.87,564.83,Rainy
1459,2026-12-29,6.51,60.57,Rainy
1460,2026-12-30,2.97,374.35,Sunny
1461,2026-12-31,3.9,456.3,Sunny
1462,2027-01-01,4.33,299.9,Snowy
1463,2027-01-02,4.0,45.86,Rainy
1464,2027-01-03,7.75,189.04,Sunny
1465,2027-01-04,2.41,483.58,Sunny
1466,2027-01-05,4.8,541.27,Cloudy
1467,2027-01-06,3.63,422.86,Rainy
1468,2027-01-07,2.13,334.85,Snowy
1469,2027-01-08,4.43,62.33,Rainy
1470,2027-01-09,3.12,225.91,Cloudy
1471,2027-01-10,7.71,410.79,Sunny
1472,2027-01-11,7.15,61.25,Rainy
1473,2027-01-12,3.15,584.95,Snowy
1474,2027-01-13,7.79,375.55,Rainy
1475,2027-01-14,2.91,318.73,Snowy
1476,2027-01-15,7.78,563.65,Snowy
1477,2027-01-16,7.78,261.54,Cloudy
1478,2027-01-17,6.42,175.98,Snowy
1479,2027-01-18,5.21,200.02,Sunny
1480,2027-01-19,3.01,75.95,Cloudy
1481,2027-01-20,3.99,444.4,Sunny
1482,2027-01-21,4.67,324.29,Cloudy
1483,2027-01-22,5.4,169.4,Cloudy
1484,2027-01-23,2.32,325.46,Snowy
1485,2027-01-24,3.66,301.0,Sunny
1486,2027-01-25,7.31,327.79,Sunny
1487,2027-01-26,4.35,356.25,Cloudy
1488,2027-01-27,3.69,535.63,Sunny
1489,2027-01-28,2.74,401.59,Snowy
1490,2027-01-29,3.89,265.95,Sunny
1491,2027-01-30,3.89,106.87,Rainy
1492,2027-01-31,7.37,423.79,Snowy
1493,2027-02-01,2.3,326.9,Snowy
1494,2027-02-02,5.66,275.27,Snowy
1495,2027-02-03,4.37,384.92,Rainy
1496,2027-02-04,7.87,513.88,Rainy
1497,2027-02-05,4.0,147.41,Snowy
1498,2027-02-06,5.44,127.09,Rainy
1499,2027-02-07,2.32,83.9,Rainy
1500,2027-02-08,6.8,203.16,Snowy
1501,2027-02-09,5.53,147.96,Snowy
1502,2027-02-10,4.45,491.85,Cloudy
1503,2027-02-11,7.84,82.33,Sunny
1504,2027-02-12,5.99,374.7,Snowy
1505,2027-02-13,7.01,253.16,Snowy
1506,2027-02-14,2.78,363.42,Cloudy
1507,2027-02-15,2.02,265.0,Rainy
1508,2027-02-16,3.97,580.08,Cloudy
1509,2027-02-17,2.98,263.2,Snowy
1510,2027-02-18,2.95,69.39,Rainy
1511,2027-02-19,4.61,42.22,Cloudy
1512,2027-02-20,4.34,330.37,Sunny
1513,2027-02-21,6.65,133.82,Cloudy
1514,2027-02-22,2.43,312.28,Cloudy
1515,2027-02-23,6.06,110.5,Rainy
1516,2027-02-24,7.62,145.17,Sunny
1517,2027-02-25,7.94,358.41,Rainy
1518,2027-02-26,2.33,87.26,Rainy
1519,2027-02-27,5.27,406.19,Rainy
1520,2027-02-28,7.7,439.85,Sunny
1521,2027-03-01,6.14,95.05,Cloudy
1522,2027-03-02,6.82,579.3,Rainy
1523,2027-03-03,3.31,528.01,Cloudy
1524,2027-03-04,6.92,552.26,Snowy
1525,2027-03-05,2.66,251.96,Rainy
1526,2027-03-06,6.64,531.23,Sunny
1527,2027-03-07,3.01,276.05,Rainy
1528,2027-03-08,7.37,278.46,Cloudy
1529,2027-03-09,3.03,448.8,Sunny
1530,2027-03-10,5.97,259.58,Snowy
1531,2027-03-11,4.31,123.49,Rainy
1532,2027-03-12,3.41,541.02,Snowy
1533,2027-03-13,6.44,481.63,Sunny
1534,2027-03-14,6.47,472.9,Sunny
1535,2027-03-15,2.21,153.99,Snowy
1536,2027-03-16,5.0,435.86,Cloudy
1537,2027-03-17,4.97,377.48,Rainy
1538,2027-03-18,2.7,281.76,Cloudy
1539,2027-03-19,3.71,414.28,Rainy
1540,2027-03-20,7.26,599.56,Sunny
1541,2027-03-21,5.8,185.53,Cloudy
1542,2027-03-22,3.63,294.39,Snowy
1543,2027-03-23,7.43,344.93,Rainy
1544,2027-03-24,2.31,380.56,Snowy
1545,2027-03-25,7.21,199.12,Snowy
1546,2027-03-26,3.69,141.98,Sunny
1547,2027-03-27,7.94,453.3,Sunny
1548,2027-03-28,2.91,140.6,Snowy
1549,2027-03-29,4.64,384.67,Snowy
1550,2027-03-30,5.52,224.62,Rainy
1551,2027-03-31,2.16,168.9,Rainy
1552,2027-04-01,6.88,330.3,Sunny
1553,2027-04-02,4.89,594.66,Sunny
1554,2027-04-03,6.2,112.0,Sunny
1555,2027-04-04,7.32,451.07,Sunny
1556,2027-04-05,2.88,445.53,Snowy
1557,2027-04-06,6.96,276.94,Snowy
1558,2027-04-07,2.76,233.17,Sunny
1559,2027-04-08,3.77,242.24,Rainy
1560,2027-04-09,3.38,534.52,Sunny
1561,2027-04-10,5.46,435.57,Rainy
1562,2027-04-11,4.54,282.53,Snowy
1563,2027-04-12,4.81,513.42,Snowy
1564,2027-04-13,3.31,418.93,Cloudy
1565,2027-04-14,7.42,409.21,Cloudy
1566,2027-04-15,6.84,368.14,Rainy
1567,2027-04-16,7.29,559.19,Sunny
1568,2027-04-17,4.6,313.54,Snowy
1569,2027-04-18,7.24,459.62,Snowy
1570,2027-04-19,6.0,551.07,Snowy
1571,2027-04-20,6.5,398.79,Cloudy
1572,2027-04-21,4.44,410.5,Sunny
1573,2027-04-22,5.45,421.15,Sunny
1574,2027-04-23,4.66,297.48,Snowy
1575,2027-04-24,7.16,314.69,Snowy
1576,2027-04-25,4.36,432.94,Rainy
1577,2027-04-26,3.54,379.97,Sunny
1578,2027-04-27,2.6,288.86,Rainy
1579,2027-04-28,3.16,509.18,Sunny
1580,2027-04-29,6.45,461.78,Rainy
1581,2027-04-30,2.91,245.59,Rainy
1582,2027-05-01,7.09,393.96,Snowy
1583,2027-05-02,4.44,547.51,Sunny
1584,2027-05-03,2.58,456.51,Cloudy
1585,2027-05-04,7.91,321.28,Sunny
1586,2027-05-05,6.58,575.82,Cloudy
1587,2027-05-06,5.46,550.38,Rainy
1588,2027-05-07,2.82,121.15,Rainy
1589,2027-05-08,3.25,345.53,Rainy
1590,2027-05-09,6.08,314.46,Cloudy
1591,2027-05-10,6.74,95.74,Cloudy
1592,2027-05-11,7.55,70.22,Snowy
1593,2027-05-12,6.56,367.19,Snowy
1594,2027-05-13,7.74,413.25,Sunny
1595,2027-05-14,7.76,138.17,Snowy
1596,2027-05-15,3.95,562.08,Sunny
1597,2027-05-16,4.25,146.13,Sunny
1598,2027-05-17,6.98,122.59,Snowy
1599,2027-05-18,4.98,384.2,Sunny
1600,2027-05-19,4.36,299.68,Cloudy
1601,2027-05-20,7.76,356.05,Snowy
1602,2027-05-21,2.43,88.72,Sunny
1603,2027-05-22,4.02,440.94,Rainy
1604,2027-05-23,6.34,355.34,Sunny
1605,2027-05-24,6.19,59.09,Cloudy
1606,2027-05-25,3.27,544.92,Cloudy
1607,2027-05-26,2.75,568.53,Sunny
1608,2027-05-27,3.85,512.68,Rainy
1609,2027-05-28,7.22,465.59,Snowy
1610,2027-05-29,5.44,283.05,Cloudy
1611,2027-05-30,2.84,411.61,Rainy
1612,2027-05-31,3.98,80.61,Sunny
1613,2027-06-01,5.83,424.59,Rainy
1614,2027-06-02,6.36,159.59,Sunny
1615,2027-06-03,6.99,514.05,Rainy
1616,2027-06-04,7.83,384.55,Cloudy
1617,2027-06-05,2.26,59.56,Sunny
1618,2027-06-06,2.82,388.57,Cloudy
1619,2027-06-07,7.21,322.97,Sunny
1620,2027-06-08,3.81,562.83,Cloudy
1621,2027-06-09,2.71,269.32,Snowy
1622,2027-06-10,6.86,381.9,Snowy
1623,2027-06-11,2.87,132.91,Snowy
1624,2027-06-12,3.83,263.34,Snowy
1625,2027-06-13,5.09,127.65,Sunny
1626,2027-06-14,6.19,89.2,Snowy
1627,2027-06-15,3.6,487.92,Rainy
1628,2027-06-16,4.02,132.72,Sunny
1629,2027-06-17,2.61,487.82,Sunny
1630,2027-06-18,6.77,469.39,Rainy
1631,2027-06-19,7.74,389.99,Snowy
1632,2027-06-20,5.8,349.22,Cloudy
1633,2027-06-21,3.06,197.8,Sunny
1634,2027-06-22,2.53,118.06,Cloudy
1635,2027-06-23,5.49,522.24,Sunny
1636,2027-06-24,7.48,52.53,Cloudy
1637,2027-06-25,7.6,234.23,Sunny
1638,2027-06-26,2.89,164.85,Snowy
1639,2027-06-27,4.16,222.29,Snowy
1640,2027-06-28,7.78,169.53,Sunny
1641,2027-06-29,6.48,443.34,Snowy
1642,2027-06-30,7.45,589.72,Cloudy
1643,2027-07-01,2.32,454.88,Rainy
1644,2027-07-02,4.49,189.42,Cloudy
1645,2027-07-03,4.23,376.2,Sunny
1646,2027-07-04,5.75,346.15,Cloudy
1647,2027-07-05,4.79,497.77,Cloudy
1648,2027-07-06,3.59,248.09,Sunny
1649,2027-07-07,6.04,139.75,Cloudy
1650,2027-07-08,5.66,303.42,Cloudy
1651,2027-07-09,7.37,363.66,Rainy
1652,2027-07-10,5.37,557.67,Rainy
1653,2027-07-11,2.09,307.12,Cloudy
1654,2027-07-12,6.86,370.83,Rainy
1655,2027-07-13,6.33,86.13,Rainy
1656,2027-07-14,6.5,240.95,Snowy
1657,2027-07-15,4.11,538.91,Snowy
1658,2027-07-16,3.01,398.16,Rainy
1659,2027-07-17,7.17,70.18,Cloudy
1660,2027-07-18,4.41,58.44,Sunny
1661,2027-07-19,4.4,323.27,Rainy
1662,2027-07-20,6.31,359.25,Snowy
1663,2027-07-21,3.56,67.07,Cloudy
1664,2027-07-22,4.35,334.68,Rainy
1665,2027-07-23,5.12,591.0,Sunny
1666,2027-07-24,5.17,527.47,Cloudy
1667,2027-07-25,5.59,280.67,Rainy
1668,2027-07-26,4.0,57.68,Cloudy
1669,2027-07-27,3.4,593.92,Snowy
1670,2027-07-28,4.44,258.26,Snowy
1671,2027-07-29,2.67,202.16,Snowy
1672,2027-07-30,5.09,558.82,Cloudy
1673,2027-07-31,5.83,576.43,Cloudy
1674,2027-08-01,6.2,523.32,Snowy
1675,2027-08-02,3.29,521.72,Rainy
1676,2027-08-03,4.64,258.62,Cloudy
1677,2027-08-04,2.29,545.54,Sunny
1678,2027-08-05,4.97,384.67,Cloudy
1679,2027-08-06,4.51,414.54,Snowy
1680,2027-08-07,6.84,581.13,Rainy
1681,2027-08-08,2.81,147.02,Rainy
1682,2027-08-09,7.33,470.78,Rainy
1683,2027-08-10,7.66,293.46,Cloudy
1684,2027-08-11,6.81,315.75,Rainy
1685,2027-08-12,5.55,421.52,Rainy
1686,2027-08-13,7.85,110.82,Snowy
1687,2027-08-14,4.56,368.71,Rainy
1688,2027-08-15,7.53,207.98,Rainy
1689,2027-08-16,4.1,130.66,Sunny
1690,2027-08-17,5.55,382.06,Sunny
1691,2027-08-18,6.28,380.96,Cloudy
1692,2027-08-19,2.09,574.37,Snowy
1693,2027-08-20,3.83,525.15,Cloudy
1694,2027-08-21,5.61,474.18,Sunny
1695,2027-08-22,5.13,153.07,Sunny
1696,2027-08-23,5.85,230.81,Snowy
1697,2027-08-24,6.76,283.97,Sunny
1698,2027-08-25,2.39,85.82,Cloudy
1699,2027-08-26,7.28,568.72,Rainy
1700,2027-08-27,2.08,542.89,Cloudy
1701,2027-08-28,3.06,497.76,Rainy
1702,2027-08-29,5.69,428.3,Rainy
1703,2027-08-30,3.43,460.32,Sunny
1704,2027-08-31,6.83,448.68,Sunny
1705,2027-09-01,6.13,452.84,Sunny
1706,2027-09-02,3.43,489.86,Cloudy
1707,2027-09-03,3.23,303.46,Cloudy
1708,2027-09-04,3.97,277.59,Sunny
1709,2027-09-05,6.55,73.93,Sunny
1710,2027-09-06,4.28,292.41,Cloudy
1711,2027-09-07,2.24,555.15,Cloudy
1712,2027-09-08,2.09,577.98,Cloudy
1713,2027-09-09,5.75,125.03,Snowy
1714,2027-09-10,5.03,545.51,Cloudy
1715,2027-09-11,6.07,499.59,Cloudy
1716,2027-09-12,7.82,279.53,Cloudy
1717,2027-09-13,4.52,255.22,Cloudy
1718,2027-09-14,4.02,579.85,Snowy
1719,2027-09-15,6.02,494.78,Cloudy
1720,2027-09-16,4.04,553.53,Sunny
1721,2027-09-17,3.49,534.16,Sunny
1722,2027-09-18,5.73,239.84,Rainy
1723,2027-09-19,2.62,354.77,Rainy
1724,2027-09-20,5.81,309.25,Rainy
1725,2027-09-21,6.47,51.47,Cloudy
1726,2027-09-22,2.5,285.04,Snowy
1727,2027-09-23,6.56,222.15,Sunny
1728,2027-09-24,3.32,324.17,Sunny
1729,2027-09-25,4.96,49.19,Snowy
1730,2027-09-26,6.15,263.14,Snowy
1731,2027-09-27,7.62,239.47,Snowy
1732,2027-09-28,4.17,441.83,Sunny
1733,2027-09-29,2.7,295.86,Sunny
1734,2027-09-30,6.42,452.96,Snowy
1735,2027-10-01,7.41,294.52,Sunny
1736,2027-10-02,7.58,261.99,Rainy
1737,2027-10-03,5.01,435.4,Cloudy
1738,2027-10-04,2.88,205.64,Cloudy
1739,2027-10-05,6.77,598.58,Cloudy
1740,2027-10-06,7.5,515.88,Cloudy
1741,2027-10-07,6.09,418.71,Sunny
1742,2027-10-08,6.21,561.88,Cloudy
1743,2027-10-09,6.7,447.61,Rainy
1744,2027-10-10,4.71,520.46,Snowy
1745,2027-10-11,4.66,374.68,Rainy
1746,2027-10-12,7.08,178.1,Snowy
1747,2027-10-13,5.24,127.84,Cloudy
1748,2027-10-14,3.41,121.72,Rainy
1749,2027-10-15,7.08,388.25,Rainy
1750,2027-10-16,5.09,526.04,Rainy
1751,2027-10-17,7.88,41.84,Rainy
1752,2027-10-18,6.35,520.51,Cloudy
1753,2027-10-19,3.81,219.33,Snowy
1754,2027-10-20,5.48,217.35,Cloudy
1755,2027-10-21,4.02,514.56,Cloudy
1756,2027-10-22,6.92,472.07,Rainy
1757,2027-10-23,7.87,492.01,Sunny
1758,2027-10-24,4.45,402.9,Sunny
1759,2027-10-25,3.69,328.96,Cloudy
1760,2027-10-26,5.61,582.18,Cloudy
1761,2027-10-27,7.98,424.0,Snowy
1762,2027-10-28,6.49,42.58,Sunny
1763,2027-10-29,6.13,118.49,Sunny
1764,2027-10-30,5.2,528.77,Sunny
1765,2027-10-31,2.05,414.88,Rainy
1766,2027-11-01,6.39,50.64,Cloudy
1767,2027-11-02,3.47,93.82,Cloudy
1768,2027-11-03,2.46,340.61,Snowy
1769,2027-11-04,7.37,510.18,Sunny
1770,2027-11-05,2.4,309.01,Snowy
1771,2027-11-06,7.11,324.12,Snowy
1772,2027-11-07,7.39,133.91,Snowy
1773,2027-11-08,3.97,330.74,Cloudy
1774,2027-11-09,3.63,169.92,Rainy
1775,2027-11-10,2.92,363.28,Rainy
1776,2027-11-11,4.92,42.58,Rainy
1777,2027-11-12,3.12,319.19,Snowy
1778,2027-11-13,7.8,410.5,Sunny
1779,2027-11-14,2.93,123.49,Rainy
1780,2027-11-15,5.07,72.62,Snowy
1781,2027-11-16,5.36,368.6,Sunny
1782,2027-11-17,2.02,181.81,Cloudy
1783,2027-11-18,4.89,437.89,Sunny
1784,2027-11-19,2.87,426.17,Cloudy
1785,2027-11-20,5.1,261.09,Sunny
1786,2027-11-21,7.82,399.37,Rainy
1787,2027-11-22,6.26,126.83,Snowy
1788,2027-11-23,2.67,512.04,Cloudy
1789,2027-11-24,4.95,133.73,Snowy
1790,2027-11-25,5.95,584.74,Sunny
1791,2027-11-26,6.74,490.74,Rainy
1792,2027-11-27,3.96,374.24,Snowy
1793,2027-11-28,2.02,587.02,Snowy
1794,2027-11-29,3.61,114.2,Rainy
1795,2027-11-30,5.08,339.24,Cloudy
1796,2027-12-01,5.85,465.0,Rainy
1797,2027-12-02,5.77,493.6,Rainy
1798,2027-12-03,3.04,324.71,Cloudy
1799,2027-12-04,7.96,437.2,Snowy
1800,2027-12-05,5.84,527.02,Rainy
1801,2027-12-06,2.28,409.39,Sunny
1802,2027-12-07,6.78,357.54,Sunny
1803,2027-12-08,5.86,330.11,Sunny
1804,2027-12-09,2.89,209.86,Cloudy
1805,2027-12-10,4.97,573.58,Sunny
1806,2027-12-11,4.77,494.03,Cloudy
1807,2027-12-12,7.6,576.23,Cloudy
1808,2027-12-13,4.67,593.51,Snowy
1809,2027-12-14,4.41,56.49,Cloudy
1810,2027-12-15,4.25,459.84,Cloudy
1811,2027-12-16,3.66,68.06,Cloudy
1812,2027-12-17,2.58,326.57,Snowy
1813,2027-12-18,5.7,584.66,Snowy
1814,2027-12-19,3.54,537.34,Cloudy
1815,2027-12-20,7.72,485.51,Sunny
1816,2027-12-21,7.77,565.39,Cloudy
1817,2027-12-22,6.81,258.69,Rainy
1818,2027-12-23,5.34,273.95,Snowy
1819,2027-12-24,2.95,338.6,Snowy
1820,2027-12-25,3.85,256.27,Cloudy
1821,2027-12-26,3.14,570.02,Sunny
1822,2027-12-27,5.74,117.0,Sunny
1823,2027-12-28,7.4,84.71,Sunny
1824,2027-12-29,4.4,144.6,Sunny
1825,2027-12-30,3.58,247.95,Cloudy
1826,2027-12-31,6.1,255.35,Snowy
1827,2028-01-01,5.94,363.8,Rainy
1828,2028-01-02,3.04,44.14,Snowy
1829,2028-01-03,4.37,538.48,Sunny
1830,2028-01-04,2.47,362.53,Snowy
1831,2028-01-05,6.7,430.6,Cloudy
1832,2028-01-06,6.71,403.78,Sunny
1833,2028-01-07,3.73,408.3,Cloudy
1834,2028-01-08,2.08,285.54,Rainy
1835,2028-01-09,7.26,106.56,Rainy
1836,2028-01-10,2.46,295.4,Rainy
1837,2028-01-11,5.71,267.34,Rainy
1838,2028-01-12,3.55,130.99,Snowy
1839,2028-01-13,4.63,191.65,Snowy
1840,2028-01-14,6.5,404.6,Snowy
1841,2028-01-15,3.05,184.94,Cloudy
1842,2028-01-16,4.57,228.41,Cloudy
1843,2028-01-17,5.73,66.06,Snowy
1844,2028-01-18,5.58,187.53,Snowy
1845,2028-01-19,4.58,50.41,Snowy
